season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,label,prediction
4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,176,178.3
4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,205,192.75
4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0.0,313,237.575
4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0,267,247.525
4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,224,230.8625
4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,287,235.475
4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,395,269.6375
4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,590,501.45
4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,550,509.525
4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,384,356.1
4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0,235,210.525
4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,157,194.4
4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0,122,122.375
4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,83,57.9875
4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0.0,26,23.7375
4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,14,10.1375
4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,8,3.1875
4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,2,3.425
4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,10,4.7375
4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,29,23.9625
4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,101,90.7875
4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,273,302.0875
4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,551,516.625
4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,365,274.3625
4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0.0,172,168.0625
4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,241,158.975
4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,344,249.475
4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,365,251.85
4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,413,257.525
4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,449,248.975
4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,469,310.9875
4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,374,548.6875
4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,311,575.675
4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,243,355.025
4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,136,216.475
4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0,105,186.65
4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0.0,88,118.0
4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0,57,67.475
4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,46,47.5375
4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,42,36.2375
4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,18,29.875
4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,6,24.4875
4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,3,10.25
4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,8,10.875
4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,17,53.8375
4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,56,38.0875
4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,97,114.7125
4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0.0,119,193.0125
4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,219,275.6875
4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,232,342.0875
4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0,262,355.65
4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0,269,354.175
4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0,220,344.7125
4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,228,345.375
4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,182,419.875
4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0,109,322.3375
4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0,70,286.4625
4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,44,224.325
4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,52,115.425
4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,46,100.4625
4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0,44,117.3625
4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0,36,84.05
4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,32,38.0875
4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,13,15.825
4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,5,11.55
4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,1,4.120833333333334
4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,4,4.3125
4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,10,20.7875
4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0,20,83.625
4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0,77,275.5
4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,94,484.9125
4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,112,278.775
4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,201,195.2875
4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,251,242.0625
4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,379,304.7375
4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,424,307.1625
4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,435,399.05
4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,447,387.65
4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,357,391.75
4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,300,594.0625
4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,208,565.3875
4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,154,356.0625
4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,142,297.425
4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,98,209.425
4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,79,134.6875
4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,67,110.1
4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,42,79.3375
4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,20,52.075
4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,32,39.725
4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,11,26.15
4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,3,6.2125
4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,3,5.225
4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,10,19.4875
4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,25,43.1125
4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,62,115.4875
4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,122,161.15833333333333
4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,142,204.875
4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,186,228.8875
4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,199,235.85
4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,225,333.2375
4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,207,263.1375
4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,198,215.3375
4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,170,206.075
4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,126,169.925
4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,145,162.975
4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,83,138.5125
4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,58,87.7
4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,75,77.4625
4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,76,81.775
4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,57,82.425
4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,34,59.6375
4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,36,56.3
4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,28,45.675
4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0.0,8,37.8
4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0.0,2,10.15
4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,3,6.45
4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,11,46.25
4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,21,30.3375
4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,34,82.6875
4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,96,127.425
4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,139,196.2
4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,204,218.025
4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,202,246.925
4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,195,242.05
4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,203,281.025
4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,245,285.0
4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,228,280.0375
4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,181,158.0375
4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,141,141.025
4,1,11,19,0,0,0,1,0.26,0.303,0.41,0.0,127,141.9375
4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0.0,119,83.775
4,1,11,21,0,0,0,1,0.26,0.303,0.48,0.0,64,86.675
4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0.0,62,111.65
4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,41,46.65
4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0.0,23,18.175
4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0.0,10,8.175
4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0,5,3.3875
4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0.0,5,2.5625
4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0.0,10,3.4
4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,41,17.525
4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0.0,124,91.9625
4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0.0,365,304.1625
4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,638,552.2875
4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,286,276.0625
4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0.0,147,151.25
4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,130,176.175
4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,210,244.925
4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,217,246.6625
4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0.0,228,232.4625
4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,230,236.7
4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0.0,346,308.1375
4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0,553,587.65
4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,521,496.0
4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0.0,371,319.4375
4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0.0,277,208.1
4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0.0,181,183.7875
4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0,104,102.0875
4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,65,55.7625
4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,26,20.2625
4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,6,10.5
4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,5,4.4375
4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,4,3.0125
4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,5,5.025
4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,31,21.05
4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,100,87.4125
4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,293,231.125
4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,500,453.6625
4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,268,273.0875
4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,57,86.075
4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,65,90.4625
4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,76,97.0375
4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,77,91.45
4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,94,99.15
4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,155,136.8625
4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,257,191.75
4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,527,331.7625
4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,482,289.4625
4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,350,232.35
4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,232,165.0
4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,185,117.55
4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,97,79.1125
4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,67,47.2
4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,23,20.125
4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,12,8.5375
4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,1,4.875
4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,3,3.65
4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,4,3.95
4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,39,22.9875
4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,136,96.0125
4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,409,301.4125
4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,692,534.125
4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,322,269.6875
4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,161,159.9
4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,146,164.5625
4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,208,166.2375
4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,214,170.5
4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,176,155.975
4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,179,175.75
4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,325,272.6625
4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,563,504.625
4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,542,465.825
4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,387,313.475
4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,263,207.925
4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,223,171.7125
4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,154,99.55
4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,78,51.375
4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,29,24.05
4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,16,10.975
4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0.0,7,3.2875
4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,7,3.7479166666666663
4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0.0,42,18.0
4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0.0,121,93.45
4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0.0,362,284.4
4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,679,502.75
4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0.0,299,268.6125
4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,178,138.775
4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,163,165.9625
4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,236,175.9625
4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,224,191.6125
4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,187,160.55
4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,220,160.225
4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,370,273.375
4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,561,497.325
4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,537,463.225
4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,344,269.3
4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,252,197.4625
4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,208,116.0625
4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,151,109.9125
4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,130,85.1875
4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,52,28.8625
4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,19,11.3
4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,12,10.93125
4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,4,3.8395833333333336
4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,3,3.405208333333333
4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,40,18.2
4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,106,73.2375
4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,352,271.575
4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,729,459.9375
4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,330,266.4375
4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,169,171.8375
4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,201,200.475
4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,268,254.375
4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,262,262.8875
4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,251,252.3375
4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,296,305.2125
4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,405,303.5375
4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,582,499.5
4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,509,489.2125
4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,377,292.925
4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,245,184.4375
4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,183,176.125
4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,163,120.25
4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,110,84.1875
4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,108,69.7625
4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,69,68.7125
4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,50,49.3625
4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,15,26.875
4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,5,8.875
4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,13,7.525
4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,27,23.25
4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,63,34.125
4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,144,108.0125
4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,193,141.2125
4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,256,207.3375
4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,392,253.8125
4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,446,250.65
4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,509,300.7625
4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,479,345.175
4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,484,369.8875
4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,443,333.475
4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,320,248.375
4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,297,244.175
4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,249,193.7875
4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,198,126.175
4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,158,100.6125
4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,147,93.4
4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,126,80.35
4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,117,63.0875
4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,94,58.5375
4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,74,52.675
4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,25,31.125
4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,7,10.65
4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,8,10.5
4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,16,34.375
4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,31,24.3
4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,93,84.75
4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,172,129.45
4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,293,182.05
4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,355,243.3
4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,520,255.5875
4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,431,374.3125
4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,473,415.375
4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,417,443.7125
4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,443,395.5125
4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,303,154.8125
4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,203,303.325
4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,174,216.95
4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,154,183.375
4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,99,122.85
4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,96,99.5375
4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,51,61.675
4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,21,26.975
4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,13,14.1375
4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,10,9.3125
4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,8,5.279166666666667
4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,5,5.10625
4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,38,23.375
4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,138,98.6875
4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,396,339.85
4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,731,606.175
4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,308,259.325
4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,136,169.4375
4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,233,189.9375
4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,268,247.275
4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,321,250.1
4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,260,249.1375
4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,268,258.225
4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,442,378.45
4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,708,686.775
4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,692,699.9875
4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,471,442.65
4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,300,290.8625
4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,221,186.85
4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,144,114.775
4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,102,61.1375
4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,55,23.275
4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,25,14.475
4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,8,6.225
4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,4,4.6625
4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,7,4.7
4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,46,24.8375
4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,153,103.075
4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,502,324.425
4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,721,630.6375
4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,336,319.175
4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,156,164.65
4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,207,194.375
4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,312,247.1875
4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,272,239.975
4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,270,233.1
4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,300,232.05
4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,435,365.9125
4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,743,679.05
4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,731,682.9625
4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,460,445.525
4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,306,291.35
4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,280,189.9875
4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,181,132.3875
